                2014                   0                   1                   0                   4                   1                   0                   0                   0                  44                   2
                2014                   0                   2                   0                   0                   0                   0                   0                   3                  45                   3
                2014                   0                   4                   0                   0                   0                   0                   0                   3                  46                   3
                2014                   0                   2                   2                   0                   0                   0                   0                   2                  47                   1
                2014                   0                   8                   4                   0                   0                   0                   0                   2                  48                   1
                2014                   0                   3                   0                   2                   3                   0                   0                   3                  49                   1
                2014                   0                   2                   2                   0                   0                   0                   0                   2                  50                   1
                2014                   0                   1                   0                   2                   4                   0                   0                   0                  51                   2
                2014                   0                   2                   0                   0                   0                   0                   0                   3                  52                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   3                  53                   3
                2014                   0                   0                   0                   3                   4                   0                   0                   0                  54                   2
                2014                   0                   0                   2                   0                   0                   0                   0                   3                  55                   1
                2014                   0                   1                   0                   4                   1                   0                   0                   2                  56                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  57                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   2                  58                   3
                2014                   0                   8                   2                   0                   0                   0                   0                   0                  59                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  60                   3
                2014                   0                   1                   0                   0                   0                   0                   0                   2                  61                   3
                2014                   0                   0                   2                   0                   0                   0                   0                   0                  62                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  63                   3
                2014                   0                   8                   0                   0                   0                   0                   0                   2                  64                   3
                2014                   0                   0                   8                   0                   0                   0                   0                   3                  65                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  66                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   2                  67                   3
                2014                   0                   2                   1                   0                   0                   0                   0                   0                  68                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   2                  69                   3
                2014                   0                   4                   0                   0                   0                   0                   0                   1                  70                   3
                2014                   0                   0                   0                   4                   1                   0                   0                   0                  71                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  72                   3
                2014                   0                   0                   3                   0                   0                   0                   0                   0                  73                   2
                2014                   0                   1                   0                   3                   4                   0                   0                   0                  74                   2
                2014                   0                   3                   0                   0                   0                   0                   0                   3                  75                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  76                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   2                  77                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  78                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  79                   3
                2014                   0                   0                   0                   4                   1                   0                   0                   3                  80                   1
                2014                   0                   1                   0                   1                   1                   0                   0                   0                  81                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   2                  82                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  83                   3
                2014                   0                   0                   3                   0                   0                   0                   0                   2                  84                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  85                   3
                2014                   0                   0                   2                   0                   0                   0                   0                   0                  86                   2
                2014                   0                   0                   0                   4                   1                   0                   0                   0                  87                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   2                  88                   3
                2014                   0                   4                   0                   2                   4                   0                   0                   2                  89                   1
                2014                   0                   3                   0                   0                   0                   0                   0                   3                  90                   3
                2014                   0                   1                   0                   2                   2                   0                   0                   0                  91                   2
                2014                   0                   0                   4                   0                   0                   0                   0                   3                  92                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   3                  93                   3
                2014                   0                   1                   0                   4                   1                   0                   0                   0                  94                   2
                2014                   0                   0                   2                   0                   0                   0                   0                   0                  95                   2
                2014                   0                   2                   3                   0                   0                   0                   0                   3                  96                   1
                2014                   0                   1                   8                   0                   0                   0                   0                   3                  97                   1
                2014                   0                   4                   0                   0                   0                   0                   0                   3                  98                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   3                  99                   3
                2014                   0                   0                   0                   4                   1                   0                   0                   0                 100                   2
                2014                   0                   2                   0                   4                   4                   0                   0                   0                 101                   2
                2014                   0                   4                   2                   0                   0                   0                   0                   0                 102                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                 103                   3
                2014                   0                   3                   2                   0                   0                   0                   0                   0                 104                   2
                2014                   0                   3                   0                   3                   2                   0                   0                   3                 105                   1
                2014                   0                   1                   0                   2                   3                   0                   0                   0                 106                   2
                2014                   0                   0                   0                   4                   3                   0                   0                   0                 107                   2
                2014                   0                   0                   0                   4                   4                   0                   0                   0                 108                   2
                2014                   0                   1                   0                   3                   2                   0                   0                   0                 109                   2
                2014                   0                   1                   0                   3                   3                   0                   0                   0                 110                   2
                2014                   0                   1                   0                   2                   1                   0                   0                   3                 111                   1
                2014                   0                   3                   0                   2                   2                   0                   0                   0                 112                   2
                2014                   0                   1                   0                   2                   3                   0                   0                   2                 113                   1
                2014                   0                   3                   0                   0                   0                   0                   0                   3                 114                   3
                2014                   0                   0                   0                   2                   8                   0                   0                   2                 115                   1
                2014                   0                   2                   2                   0                   0                   0                   0                   0                 116                   2
                2014                   0                   0                   0                   4                   4                   0                   0                   0                 117                   2
                2014                   0                   3                   0                   4                   3                   0                   0                   3                 118                   1
                2014                   0                   2                   4                   0                   0                   0                   0                   3                 119                   1
                2014                   0                   1                   0                   4                   1                   0                   0                   3                 120                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   3                 121                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   1                 122                   3
                2014                   0                   1                   0                   0                   0                   0                   0                   3                 123                   3
                2014                   0                   0                   0                   2                   1                   0                   0                   0                 124                   2
                2014                   0                   2                   0                   0                   0                   0                   0                   2                 125                   3
                2014                   0                   0                   1                   0                   0                   0                   0                   1                 126                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   2                 127                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   3                 128                   3
                2014                   0                   4                   1                   0                   0                   0                   0                   1                 129                   1
                2014                   0                   0                   0                   4                   3                   0                   0                   1                 130                   1
                2014                   0                   2                   0                   0                   0                   0                   0                   2                 131                   3
                2014                   0                   3                   4                   0                   0                   0                   0                   0                 132                   2
                2014                   0                   0                   2                   0                   0                   0                   0                   8                 133                   1
                2014                   0                   2                   0                   0                   0                   0                   0                   3                 134                   3
                2014                   0                   0                   0                   3                   4                   0                   0                   0                 135                   2
                2014                   0                   0                   2                   0                   0                   0                   0                   3                 136                   1
                2014                   0                   8                   3                   0                   0                   0                   0                   1                 137                   1
                2014                   0                   0                   0                   8                   4                   0                   0                   8                 138                   1
                2014                   0                   0                   8                   0                   0                   0                   0                   2                 139                   1
                2014                   0                   2                   1                   0                   0                   0                   0                   1                 140                   1
                2014                   0                   1                   0                   3                   1                   0                   0                   0                 141                   2
                2014                   0                   4                   0                   0                   0                   0                   0                   1                 142                   3
                2014                   0                   4                   2                   0                   0                   0                   0                   0                 143                   2
                2014                   0                   1                   0                   0                   0                   0                   0                   3                 144                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   1                 145                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   1                 146                   3
                2014                   0                   1                   0                   0                   0                   0                   0                   2                 147                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   2                 148                   3
                2014                   0                   1                   2                   0                   0                   0                   0                   0                 149                   2
                2014                   0                   1                   3                   0                   0                   0                   0                   0                 150                   2
                2014                   0                   8                   0                   0                   0                   0                   0                   1                 151                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   8                 152                   3
                2014                   0                   3                   0                   0                   0                   0                   0                   2                 153                   3
                2014                   0                   2                   0                   2                   3                   0                   0                   2                 154                   1
                2014                   0                   8                   0                   8                   1                   0                   0                   0                 155                   2
                2014                   0                   0                   1                   0                   0                   0                   0                   0                 156                   2
                2014                   0                   2                   0                   1                   4                   0                   0                   2                 157                   1
                2014                   0                   0                   0                   2                   4                   0                   0                   2                 158                   1
                2014                   0                   2                   0                   0                   0                   0                   0                   2                 159                   3
                2014                   0                   0                   0                   3                   8                   0                   0                   0                 160                   2
                2014                   0                   8                   0                   0                   0                   0                   0                   2                 161                   3
                2014                   0                   8                   0                   4                   4                   0                   0                   0                 162                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                 163                   3
                2014                   0                   2                   2                   0                   0                   0                   0                   0                 164                   2
                2014                   0                   2                   0                   0                   0                   0                   0                   3                 165                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   2                 166                   3
                2014                   0                   0                   1                   0                   0                   0                   0                   2                 167                   1
                2014                   0                   0                   4                   0                   0                   0                   0                   0                 168                   2
                2014                   0                   0                   3                   0                   0                   0                   0                   0                 169                   2
                2014                   0                   0                   2                   0                   0                   0                   0                   0                 170                   2
                2014                   0                   3                   0                   0                   0                   0                   0                   3                 171                   3
                2014                   0                   2                   0                   0                   0                   0                   0                   2                 172                   3
                2014                   0                   9                   0                   0                   0                   0                   0                   8                 173                   3
                2014                   0                   0                   1                   0                   0                   0                   0                   2                 174                   1
                2014                   0                   0                   1                   0                   0                   0                   0                   3                 175                   1
                2014                   0                   0                   1                   0                   0                   0                   0                   3                 176                   1
                2014                   0                   0                   0                   0                   0                   0                   0                   2                 177                   3
                2014                   0                   3                   0                   0                   0                   0                   0                   3                 178                   3
                2014                   0                   8                   0                   0                   0                   0                   0                   1                 179                   3
                2014                   0                   4                   0                   4                   3                   0                   0                   8                 180                   1
                2014                   0                   2                   2                   0                   0                   0                   0                   0                 181                   2
                2014                   0                   0                   1                   0                   0                   0                   0                   0                 182                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                 183                   3
                2014                   0                   1                   0                   3                   1                   0                   0                   2                 184                   1
                2014                   0                   0                   0                   2                   1                   0                   0                   1                 185                   1
                2014                   0                   3                   0                   0                   0                   0                   0                   2                 186                   3
                2014                   0                   1                   0                   1                   3                   0                   0                   0                 187                   2
                2014                   0                   0                   3                   0                   0                   0                   0                   0                 188                   2
                2014                   0                   0                   2                   0                   0                   0                   0                   2                 189                   1
                2014                   0                   4                   0                   0                   0                   0                   0                   3                 190                   3
                2014                   0                   1                   0                   0                   0                   0                   0                   3                 191                   3
                2014                   0                   1                   0                   2                   1                   0                   0                   0                 192                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   1                 193                   3
                2014                   0                   4                   0                   0                   0                   0                   0                   1                 194                   3
                2014                   0                   3                   0                   4                   4                   0                   0                   0                 195                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   8                 196                   3
                2014                   0                   0                   0                   2                   2                   0                   0                   0                 197                   2
                2014                   0                   0                   0                   0                   0                   0                   0                   3                 198                   3
                2014                   0                   2                   0                   4                   3                   0                   0                   0                 199                   2
                2014                   0                   3                   0                   0                   0                   0                   0                   3                 200                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   2                 201                   3
                2014                   0                   0                   0                   0                   0                   0                   0                   1                 202                   3
                2014                   0                   0                   1                   0                   0                   0                   0                   0                 203                   2
                2014                   0                   0                   3                   0                   0                   0                   0                   3                 204                   1
